17,17.0,197.0,192.8,24.3,75.0,-1,-1,-1,-1
17,11.0,105.3,116.7,78.4,226.2,-1,-1,-1,-1
17,8.0,305.1,197.1,24.6,69.6,-1,-1,-1,-1
17,6.0,332.7,191.4,25.2,74.7,-1,-1,-1,-1
17,5.0,348.9,183.9,25.2,82.5,-1,-1,-1,-1
17,4.0,357.6,195.9,26.4,72.6,-1,-1,-1,-1
17,2.0,82.7,125.9,96.4,250.4,-1,-1,-1,-1
17,1.0,210.9,136.8,106.8,229.8,-1,-1,-1,-1
18,11.0,105.3,115.4,82.5,231.1,-1,-1,-1,-1
18,8.0,309.9,197.6,26.4,70.2,-1,-1,-1,-1
18,6.0,336.9,191.7,24.6,75.0,-1,-1,-1,-1
18,5.0,353.1,183.4,24.6,82.8,-1,-1,-1,-1
18,4.0,364.8,197.9,22.8,69.6,-1,-1,-1,-1
18,2.0,81.8,124.7,99.2,255.7,-1,-1,-1,-1
18,1.0,211.1,136.3,114.2,234.8,-1,-1,-1,-1
19,15.0,198.6,189.2,24.9,75.3,-1,-1,-1,-1
19,11.0,105.9,111.0,80.7,232.5,-1,-1,-1,-1
19,8.0,311.7,195.3,25.8,69.6,-1,-1,-1,-1
19,6.0,339.0,188.4,24.6,77.4,-1,-1,-1,-1
19,5.0,353.7,180.9,25.2,81.9,-1,-1,-1,-1
19,4.0,366.3,195.9,23.4,66.9,-1,-1,-1,-1
19,2.0,79.8,118.7,100.5,261.7,-1,-1,-1,-1
19,1.0,213.6,131.9,112.2,239.8,-1,-1,-1,-1
20,11.0,99.2,105.6,84.9,239.4,-1,-1,-1,-1
20,6.0,338.1,185.2,25.8,88.2,-1,-1,-1,-1
20,5.0,353.4,179.1,26.4,86.4,-1,-1,-1,-1
20,2.0,72.3,110.2,104.1,272.6,-1,-1,-1,-1
20,1.0,212.7,126.5,120.6,246.8,-1,-1,-1,-1
21,17.0,194.1,187.4,27.0,75.9,-1,-1,-1,-1
21,11.0,95.0,104.2,88.0,245.6,-1,-1,-1,-1
21,6.0,340.2,188.4,24.6,77.4,-1,-1,-1,-1
21,5.0,356.4,181.5,27.0,86.4,-1,-1,-1,-1
21,2.0,66.9,107.8,107.9,279.5,-1,-1,-1,-1
21,1.0,211.8,124.7,118.2,252.4,-1,-1,-1,-1
22,18.0,43.9,183.2,27.6,73.8,-1,-1,-1,-1
22,17.0,195.2,185.1,27.9,76.5,-1,-1,-1,-1
22,11.0,94.1,100.4,89.6,250.0,-1,-1,-1,-1
22,2.0,64.3,103.4,110.6,287.2,-1,-1,-1,-1
22,1.0,212.1,120.8,117.9,259.1,-1,-1,-1,-1
23,18.0,46.4,187.5,29.0,73.8,-1,-1,-1,-1
23,17.0,198.3,189.3,28.8,76.5,-1,-1,-1,-1
23,11.0,96.5,101.6,89.4,255.4,-1,-1,-1,-1
23,2.0,64.1,105.0,112.5,294.6,-1,-1,-1,-1
23,1.0,217.2,122.2,114.3,265.1,-1,-1,-1,-1
24,17.0,202.1,189.0,27.0,75.0,-1,-1,-1,-1
24,11.0,97.6,99.8,91.7,258.4,-1,-1,-1,-1
24,2.0,63.7,104.2,113.6,298.1,-1,-1,-1,-1
24,1.0,217.7,119.6,116.6,271.7,-1,-1,-1,-1
25,17.0,212.1,190.5,24.6,76.2,-1,-1,-1,-1
25,11.0,99.6,99.2,90.3,264.5,-1,-1,-1,-1
25,2.0,59.0,103.4,119.2,307.6,-1,-1,-1,-1
25,1.0,223.4,118.7,117.5,279.8,-1,-1,-1,-1
26,17.0,211.7,190.2,26.4,79.2,-1,-1,-1,-1
26,11.0,95.1,97.4,93.6,268.6,-1,-1,-1,-1
26,2.0,57.0,100.4,120.4,314.2,-1,-1,-1,-1
26,1.0,224.0,115.1,119.9,286.0,-1,-1,-1,-1
27,17.0,214.2,188.6,25.8,76.5,-1,-1,-1,-1
27,11.0,92.6,93.4,97.0,274.1,-1,-1,-1,-1
27,2.0,53.1,94.3,124.8,325.7,-1,-1,-1,-1
27,1.0,227.9,110.7,119.5,294.0,-1,-1,-1,-1
28,11.0,93.9,92.0,97.7,280.0,-1,-1,-1,-1
28,2.0,53.2,92.7,125.6,332.4,-1,-1,-1,-1
28,1.0,230.1,108.0,120.6,301.5,-1,-1,-1,-1
29,11.0,95.2,85.3,97.4,286.7,-1,-1,-1,-1
29,2.0,48.7,87.0,130.7,342.3,-1,-1,-1,-1
29,1.0,233.1,101.6,122.7,311.9,-1,-1,-1,-1
30,11.0,93.2,84.2,100.2,288.5,-1,-1,-1,-1
30,2.0,44.9,83.0,134.8,352.7,-1,-1,-1,-1
30,1.0,233.7,99.9,126.0,319.2,-1,-1,-1,-1
31,11.0,95.0,81.2,100.0,294.5,-1,-1,-1,-1
31,8.0,390.3,174.6,29.4,90.9,-1,-1,-1,-1
31,2.0,40.9,83.2,139.1,356.6,-1,-1,-1,-1
31,1.0,236.9,96.9,128.9,326.1,-1,-1,-1,-1
32,12.0,381.3,184.2,27.0,82.2,-1,-1,-1,-1
32,11.0,99.6,79.1,100.8,301.3,-1,-1,-1,-1
32,8.0,398.7,174.3,27.6,91.8,-1,-1,-1,-1
32,6.0,408.0,188.4,27.6,81.6,-1,-1,-1,-1
32,2.0,42.7,79.1,141.5,367.9,-1,-1,-1,-1
32,1.0,241.7,92.6,133.3,337.7,-1,-1,-1,-1
33,12.0,391.5,179.4,26.4,84.0,-1,-1,-1,-1
33,11.0,106.6,74.0,102.2,308.9,-1,-1,-1,-1
33,8.0,407.7,170.7,27.6,90.0,-1,-1,-1,-1
33,6.0,417.9,184.2,28.2,82.8,-1,-1,-1,-1
33,2.0,49.4,70.3,143.6,378.5,-1,-1,-1,-1
33,1.0,247.7,86.0,139.3,343.7,-1,-1,-1,-1
34,12.0,399.6,180.8,27.0,84.3,-1,-1,-1,-1
34,11.0,106.5,72.5,110.4,311.5,-1,-1,-1,-1
34,8.0,415.8,171.6,27.6,92.4,-1,-1,-1,-1
34,6.0,426.6,185.1,28.8,83.4,-1,-1,-1,-1
34,5.0,368.1,187.8,27.6,77.4,-1,-1,-1,-1
34,2.0,52.9,69.5,146.0,387.2,-1,-1,-1,-1
34,1.0,255.5,85.1,145.4,354.8,-1,-1,-1,-1
35,12.0,408.3,182.6,27.0,85.5,-1,-1,-1,-1
35,11.0,114.2,73.5,109.5,316.5,-1,-1,-1,-1
35,8.0,423.6,174.3,29.4,92.7,-1,-1,-1,-1
35,6.0,434.7,187.9,29.4,83.7,-1,-1,-1,-1
35,5.0,376.2,190.1,28.2,78.3,-1,-1,-1,-1
35,2.0,59.6,68.8,146.4,393.8,-1,-1,-1,-1
35,1.0,261.3,84.9,155.4,363.6,-1,-1,-1,-1
36,12.0,419.4,180.0,27.6,86.7,-1,-1,-1,-1
36,11.0,125.2,68.7,107.1,321.0,-1,-1,-1,-1
36,8.0,436.2,171.6,29.4,93.9,-1,-1,-1,-1
36,6.0,447.0,185.4,28.8,84.9,-1,-1,-1,-1
36,5.0,387.3,187.5,28.2,79.5,-1,-1,-1,-1
36,3.0,505.8,200.1,19.2,45.3,-1,-1,-1,-1
36,2.0,66.5,66.8,150.4,403.7,-1,-1,-1,-1
36,1.0,273.6,77.2,157.8,375.2,-1,-1,-1,-1
37,12.0,422.4,180.6,28.2,86.1,-1,-1,-1,-1
37,11.0,125.6,65.2,108.3,326.0,-1,-1,-1,-1
37,8.0,438.6,170.9,30.6,96.0,-1,-1,-1,-1
37,6.0,450.9,186.3,29.4,83.7,-1,-1,-1,-1
37,5.0,390.9,187.8,28.8,79.5,-1,-1,-1,-1
37,3.0,509.1,199.8,19.2,46.2,-1,-1,-1,-1
37,2.0,66.7,61.7,152.1,410.6,-1,-1,-1,-1
37,1.0,273.9,74.6,166.2,382.7,-1,-1,-1,-1
38,12.0,428.1,182.6,28.2,87.0,-1,-1,-1,-1
38,11.0,128.7,66.3,111.9,330.0,-1,-1,-1,-1
38,8.0,444.9,172.8,29.4,94.5,-1,-1,-1,-1
38,6.0,456.3,188.1,30.6,84.9,-1,-1,-1,-1
38,5.0,395.7,188.4,28.2,81.3,-1,-1,-1,-1
38,3.0,514.2,203.1,19.2,45.0,-1,-1,-1,-1
38,2.0,66.8,59.6,155.2,422.9,-1,-1,-1,-1
38,1.0,278.1,72.5,174.6,393.2,-1,-1,-1,-1
39,12.0,432.9,182.4,26.4,84.6,-1,-1,-1,-1
39,11.0,128.9,62.0,112.8,335.3,-1,-1,-1,-1
39,8.0,448.8,171.2,30.0,96.3,-1,-1,-1,-1
39,6.0,460.5,186.6,31.2,84.3,-1,-1,-1,-1
39,5.0,399.0,186.0,30.6,83.1,-1,-1,-1,-1
39,2.0,64.1,50.6,159.4,435.4,-1,-1,-1,-1
39,1.0,279.8,66.8,182.2,401.9,-1,-1,-1,-1
40,20.0,270.9,187.7,28.2,79.2,-1,-1,-1,-1
40,12.0,436.2,181.9,27.6,87.6,-1,-1,-1,-1
40,11.0,130.5,62.4,112.8,339.0,-1,-1,-1,-1
40,8.0,453.3,172.5,29.4,95.1,-1,-1,-1,-1
40,6.0,464.4,186.6,30.6,87.0,-1,-1,-1,-1
40,2.0,63.5,50.0,162.7,443.9,-1,-1,-1,-1
40,1.0,283.2,64.2,187.2,412.8,-1,-1,-1,-1
41,20.0,272.1,187.9,28.5,79.8,-1,-1,-1,-1
41,12.0,437.4,181.2,28.2,89.1,-1,-1,-1,-1
41,11.0,128.6,60.6,114.9,344.4,-1,-1,-1,-1
41,8.0,455.1,172.8,28.8,96.3,-1,-1,-1,-1
41,6.0,469.2,187.1,30.0,84.3,-1,-1,-1,-1
41,2.0,57.6,47.0,169.2,456.5,-1,-1,-1,-1
41,1.0,281.9,59.0,194.6,427.0,-1,-1,-1,-1
42,20.0,267.1,186.0,29.1,78.9,-1,-1,-1,-1
42,12.0,434.1,179.7,29.4,87.0,-1,-1,-1,-1
42,11.0,118.2,54.8,121.5,352.7,-1,-1,-1,-1
42,8.0,467.1,186.2,30.0,81.0,-1,-1,-1,-1
42,2.0,45.8,42.6,175.5,461.7,-1,-1,-1,-1
42,1.0,277.8,52.7,198.6,437.0,-1,-1,-1,-1
43,20.0,276.6,185.4,27.0,83.7,-1,-1,-1,-1
43,12.0,432.9,181.9,28.8,87.6,-1,-1,-1,-1
43,11.0,114.7,52.1,123.2,356.6,-1,-1,-1,-1
43,8.0,465.0,188.2,28.2,77.7,-1,-1,-1,-1
43,2.0,37.2,33.9,183.9,483.6,-1,-1,-1,-1
43,1.0,275.7,50.1,205.8,447.3,-1,-1,-1,-1
44,20.0,277.4,185.4,27.0,83.7,-1,-1,-1,-1
44,11.0,113.3,49.7,124.9,362.6,-1,-1,-1,-1
44,8.0,469.8,190.5,25.2,73.5,-1,-1,-1,-1
44,2.0,32.2,29.2,189.0,485.5,-1,-1,-1,-1
44,1.0,276.0,46.8,211.8,460.8,-1,-1,-1,-1
45,20.0,277.5,184.5,28.2,83.4,-1,-1,-1,-1
45,17.0,267.6,185.6,29.1,79.2,-1,-1,-1,-1
45,11.0,115.2,46.4,125.1,365.3,-1,-1,-1,-1
45,2.0,27.3,25.7,194.7,497.0,-1,-1,-1,-1
45,1.0,275.0,41.4,219.5,469.8,-1,-1,-1,-1
46,20.0,277.1,184.4,28.2,82.8,-1,-1,-1,-1
46,17.0,267.0,185.2,29.1,79.2,-1,-1,-1,-1
46,11.0,111.2,42.8,127.9,370.7,-1,-1,-1,-1
46,2.0,20.1,20.0,201.3,512.8,-1,-1,-1,-1
46,1.0,274.5,36.9,225.0,479.1,-1,-1,-1,-1
47,20.0,277.5,182.4,29.7,86.7,-1,-1,-1,-1
47,17.0,267.8,184.1,29.4,80.4,-1,-1,-1,-1
47,11.0,111.2,39.0,129.9,373.8,-1,-1,-1,-1
47,2.0,17.8,17.0,204.5,517.0,-1,-1,-1,-1
47,1.0,275.1,33.5,228.0,487.3,-1,-1,-1,-1
48,20.0,281.4,181.2,29.4,88.5,-1,-1,-1,-1
48,11.0,111.5,36.5,132.0,377.5,-1,-1,-1,-1
48,2.0,17.4,12.5,206.4,522.8,-1,-1,-1,-1
48,1.0,281.1,29.7,227.4,499.2,-1,-1,-1,-1
49,20.0,282.9,182.4,28.2,87.6,-1,-1,-1,-1
49,11.0,111.0,35.9,134.4,381.8,-1,-1,-1,-1
49,2.0,14.8,9.3,210.2,537.6,-1,-1,-1,-1
49,1.0,282.8,26.0,230.9,503.3,-1,-1,-1,-1
50,20.0,283.4,180.6,29.0,87.6,-1,-1,-1,-1
50,11.0,107.5,32.5,138.8,388.1,-1,-1,-1,-1
50,2.0,9.4,6.6,212.9,540.6,-1,-1,-1,-1
50,1.0,283.5,21.1,234.0,508.1,-1,-1,-1,-1
51,20.0,286.4,180.6,28.0,86.4,-1,-1,-1,-1
51,11.0,111.1,31.7,134.9,387.2,-1,-1,-1,-1
51,6.0,478.5,185.7,30.6,88.2,-1,-1,-1,-1
51,2.0,9.4,3.0,215.6,551.4,-1,-1,-1,-1
51,1.0,287.1,17.7,235.8,511.8,-1,-1,-1,-1
52,20.0,287.2,178.8,29.0,85.5,-1,-1,-1,-1
52,11.0,110.1,29.2,137.4,392.6,-1,-1,-1,-1
52,6.0,482.4,183.0,31.2,94.8,-1,-1,-1,-1
52,2.0,7.4,-0.2,219.7,557.6,-1,-1,-1,-1
52,1.0,290.7,16.8,238.2,519.0,-1,-1,-1,-1
53,20.0,286.2,178.1,28.5,85.2,-1,-1,-1,-1
53,11.0,112.2,27.8,136.2,393.5,-1,-1,-1,-1
53,2.0,3.4,-2.9,221.9,564.5,-1,-1,-1,-1
53,1.0,292.8,11.1,241.8,529.2,-1,-1,-1,-1
54,20.0,287.0,178.5,28.4,84.9,-1,-1,-1,-1
54,11.0,110.9,27.5,138.6,396.2,-1,-1,-1,-1
54,2.0,0.0,-4.5,225.0,571.2,-1,-1,-1,-1
54,1.0,292.4,12.9,247.6,526.2,-1,-1,-1,-1
55,20.0,289.8,178.8,29.1,88.2,-1,-1,-1,-1
55,11.0,112.9,24.3,139.7,401.7,-1,-1,-1,-1
55,2.0,2.5,-7.1,226.1,577.7,-1,-1,-1,-1
55,1.0,297.6,6.6,249.0,541.8,-1,-1,-1,-1
56,20.0,292.2,178.8,28.8,87.0,-1,-1,-1,-1
56,11.0,111.9,22.8,141.6,404.1,-1,-1,-1,-1
56,2.0,-0.4,-9.8,229.3,579.8,-1,-1,-1,-1
56,1.0,296.9,1.4,252.8,545.9,-1,-1,-1,-1
57,11.0,112.5,20.1,140.7,410.4,-1,-1,-1,-1
57,2.0,-5.2,-14.9,234.7,595.1,-1,-1,-1,-1
57,1.0,301.2,-2.9,256.8,559.1,-1,-1,-1,-1
58,11.0,112.0,20.7,143.6,412.2,-1,-1,-1,-1
58,2.0,-5.5,-14.9,236.8,598.6,-1,-1,-1,-1
58,1.0,303.3,-5.6,265.2,565.3,-1,-1,-1,-1
59,11.0,114.0,20.4,141.9,409.8,-1,-1,-1,-1
59,2.0,-7.3,-17.4,239.5,605.4,-1,-1,-1,-1
59,1.0,304.6,-5.7,266.0,561.0,-1,-1,-1,-1
60,11.0,111.0,18.1,146.1,416.9,-1,-1,-1,-1
60,2.0,-10.9,-24.3,241.4,616.2,-1,-1,-1,-1
60,1.0,302.1,-4.2,273.6,561.0,-1,-1,-1,-1
61,11.0,110.9,17.2,147.6,420.2,-1,-1,-1,-1
61,2.0,-10.6,-23.9,240.4,614.9,-1,-1,-1,-1
61,1.0,304.4,-5.2,281.3,559.0,-1,-1,-1,-1
62,11.0,111.5,14.4,148.5,425.1,-1,-1,-1,-1
62,2.0,-13.1,-25.8,244.1,618.6,-1,-1,-1,-1
62,1.0,306.5,-12.8,287.5,576.8,-1,-1,-1,-1
63,11.0,113.7,14.6,146.4,423.4,-1,-1,-1,-1
63,2.0,-14.0,-26.6,245.1,623.6,-1,-1,-1,-1
63,1.0,306.0,-18.6,292.2,584.7,-1,-1,-1,-1
64,11.0,116.6,14.4,145.2,421.2,-1,-1,-1,-1
64,2.0,-14.9,-27.0,246.2,625.8,-1,-1,-1,-1
64,1.0,310.8,-17.7,288.0,584.7,-1,-1,-1,-1
65,22.0,568.5,190.4,24.0,59.7,-1,-1,-1,-1
65,11.0,117.0,14.0,145.5,423.5,-1,-1,-1,-1
65,5.0,495.3,179.2,35.4,94.8,-1,-1,-1,-1
65,2.0,-17.6,-29.1,249.0,629.4,-1,-1,-1,-1
65,1.0,312.0,-19.1,285.6,585.5,-1,-1,-1,-1
66,22.0,571.5,197.0,21.0,50.7,-1,-1,-1,-1
66,11.0,117.8,12.6,145.8,426.0,-1,-1,-1,-1
66,5.0,495.9,178.8,34.2,95.1,-1,-1,-1,-1
66,2.0,-20.2,-29.4,251.4,629.4,-1,-1,-1,-1
66,1.0,310.8,-21.3,291.6,593.7,-1,-1,-1,-1
67,22.0,574.2,195.9,21.6,53.1,-1,-1,-1,-1
67,21.0,557.1,198.2,20.4,45.6,-1,-1,-1,-1
67,11.0,119.2,13.2,147.6,424.5,-1,-1,-1,-1
67,5.0,495.3,177.8,35.4,96.3,-1,-1,-1,-1
67,2.0,-19.8,-31.1,251.4,630.5,-1,-1,-1,-1
67,1.0,312.6,-22.4,291.0,588.1,-1,-1,-1,-1
68,22.0,576.6,193.8,22.8,55.8,-1,-1,-1,-1
68,21.0,556.5,197.2,21.0,47.1,-1,-1,-1,-1
68,11.0,120.0,10.1,148.5,426.8,-1,-1,-1,-1
68,5.0,497.4,178.9,34.8,94.8,-1,-1,-1,-1
68,2.0,-18.0,-31.7,249.0,626.9,-1,-1,-1,-1
68,1.0,312.6,-26.2,295.8,596.2,-1,-1,-1,-1
69,22.0,577.2,194.4,23.4,55.5,-1,-1,-1,-1
69,21.0,556.2,197.1,21.6,47.4,-1,-1,-1,-1
69,11.0,121.1,11.1,148.5,426.9,-1,-1,-1,-1
69,5.0,497.4,178.5,34.2,94.8,-1,-1,-1,-1
69,2.0,-21.3,-31.2,252.5,630.6,-1,-1,-1,-1
69,1.0,310.8,-23.0,297.0,590.6,-1,-1,-1,-1
70,22.0,580.2,192.8,22.8,56.4,-1,-1,-1,-1
70,21.0,556.2,196.5,21.6,48.3,-1,-1,-1,-1
70,11.0,126.7,11.7,143.6,426.0,-1,-1,-1,-1
70,5.0,498.0,178.1,34.2,95.7,-1,-1,-1,-1
70,2.0,-18.8,-31.1,250.5,626.8,-1,-1,-1,-1
70,1.0,311.1,-25.4,293.4,597.1,-1,-1,-1,-1
71,22.0,581.4,192.9,24.0,56.4,-1,-1,-1,-1
71,21.0,556.5,197.1,21.0,46.8,-1,-1,-1,-1
71,20.0,300.1,175.5,28.4,91.5,-1,-1,-1,-1
71,17.0,290.2,177.9,26.9,82.5,-1,-1,-1,-1
71,11.0,129.2,11.2,142.9,426.8,-1,-1,-1,-1
71,5.0,497.1,178.4,34.8,95.1,-1,-1,-1,-1
71,2.0,-19.9,-31.5,250.9,628.2,-1,-1,-1,-1
71,1.0,309.6,-23.9,298.2,597.5,-1,-1,-1,-1
72,22.0,583.2,194.0,25.2,55.8,-1,-1,-1,-1
72,21.0,557.4,197.6,21.0,46.8,-1,-1,-1,-1
72,20.0,300.9,175.8,28.2,91.2,-1,-1,-1,-1
72,17.0,290.2,178.4,26.6,81.6,-1,-1,-1,-1
72,11.0,130.4,11.1,143.8,426.9,-1,-1,-1,-1
72,5.0,495.9,177.6,35.4,96.3,-1,-1,-1,-1
72,2.0,-18.5,-31.5,249.9,629.4,-1,-1,-1,-1
72,1.0,307.8,-24.0,298.8,597.3,-1,-1,-1,-1
73,22.0,585.0,194.1,24.6,56.1,-1,-1,-1,-1
73,21.0,556.2,196.7,21.6,48.6,-1,-1,-1,-1
73,20.0,300.1,175.9,29.6,90.9,-1,-1,-1,-1
73,17.0,289.6,178.4,27.2,82.2,-1,-1,-1,-1
73,11.0,129.6,11.9,147.3,426.8,-1,-1,-1,-1
73,5.0,495.3,177.6,35.4,96.9,-1,-1,-1,-1
73,2.0,-16.7,-28.8,248.0,624.6,-1,-1,-1,-1
73,1.0,305.9,-26.4,300.1,602.1,-1,-1,-1,-1
74,22.0,584.7,193.1,25.8,57.0,-1,-1,-1,-1
74,21.0,555.9,196.4,21.6,49.2,-1,-1,-1,-1
74,20.0,299.9,176.4,29.0,90.0,-1,-1,-1,-1
74,17.0,289.8,178.5,27.0,81.9,-1,-1,-1,-1
74,11.0,131.6,10.9,147.0,427.7,-1,-1,-1,-1
74,5.0,495.0,176.4,35.4,98.4,-1,-1,-1,-1
74,2.0,-16.7,-29.7,248.0,625.8,-1,-1,-1,-1
74,1.0,303.8,-25.8,299.2,600.9,-1,-1,-1,-1
75,22.0,592.5,192.0,22.5,55.5,-1,-1,-1,-1
75,20.0,299.6,176.4,28.9,89.7,-1,-1,-1,-1
75,17.0,290.1,178.5,27.3,81.9,-1,-1,-1,-1
75,11.0,131.5,9.6,149.3,429.3,-1,-1,-1,-1
75,5.0,499.8,179.4,31.8,95.4,-1,-1,-1,-1
75,2.0,-15.5,-30.5,247.4,628.1,-1,-1,-1,-1
75,1.0,301.8,-24.2,295.8,597.2,-1,-1,-1,-1
76,22.0,593.1,192.3,23.7,62.1,-1,-1,-1,-1
76,20.0,299.6,176.4,28.9,90.6,-1,-1,-1,-1
76,17.0,290.2,177.8,27.1,82.5,-1,-1,-1,-1
76,11.0,128.4,8.0,151.8,432.5,-1,-1,-1,-1
76,5.0,498.6,176.6,33.0,101.1,-1,-1,-1,-1
76,2.0,-17.0,-29.1,249.0,624.6,-1,-1,-1,-1
76,1.0,301.5,-23.4,295.2,592.5,-1,-1,-1,-1
